display  I           wgl_disp.c:213  display_pixel_format             [   0.34890] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.34891] Color format: r16 g16 b16 a16, 64 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.34892] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.34893] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.34894] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.34896] color: 64 (rgba 16161616), depth: 0, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.34897] Score is : 1793
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.34898] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.34899] Decoding visual no. 93...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.34906] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.34908] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.34909] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.34910] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.34911] Color format: r16 g16 b16 a16, 64 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.34913] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.34914] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.34915] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.34916] color: 64 (rgba 16161616), depth: 24, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.34918] Score is : 1793
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.34919] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.34920] Decoding visual no. 94...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.34927] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.34928] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.34929] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.34930] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.34931] Color format: r16 g16 b16 a16, 64 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.34933] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.34934] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.34935] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.34936] color: 64 (rgba 16161616), depth: 24, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.34938] Score is : 1793
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.34939] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.34940] Decoding visual no. 95...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.34947] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.34948] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.34949] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.34950] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.34951] Color format: r16 g16 b16 a16, 64 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.34953] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.34954] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.34955] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.34956] color: 64 (rgba 16161616), depth: 0, stencil: 0, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.34958] Score is : 1793
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.34959] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.34960] Decoding visual no. 96...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.34967] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.34968] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.34969] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.34971] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.34972] Color format: r16 g16 b16 a16, 64 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.34973] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.34974] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.34975] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.34976] color: 64 (rgba 16161616), depth: 0, stencil: 8, acc: 0000, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.34978] Score is : 1793
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.34979] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.34980] Decoding visual no. 97...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.34987] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.34988] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.34990] Single-buffer: yes
display  I           wgl_disp.c:215  display_pixel_format             [   0.34991] Swap method: undefined
display  I           wgl_disp.c:216  display_pixel_format             [   0.34992] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.34993] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.34994] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.34995] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.34997] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.34998] Single Buffer requirement not met.
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.34999] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35000] Decoding visual no. 98...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35016] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35018] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35020] Single-buffer: yes
display  I           wgl_disp.c:215  display_pixel_format             [   0.35022] Swap method: undefined
display  I           wgl_disp.c:216  display_pixel_format             [   0.35024] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35025] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35027] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35029] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35030] color: 32 (rgba 8888), depth: 24, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.35033] Single Buffer requirement not met.
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35035] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35036] Decoding visual no. 99...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35044] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35046] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35048] Single-buffer: yes
display  I           wgl_disp.c:215  display_pixel_format             [   0.35050] Swap method: undefined
display  I           wgl_disp.c:216  display_pixel_format             [   0.35053] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35056] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35057] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35060] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35061] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.35064] Single Buffer requirement not met.
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35066] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35068] Decoding visual no. 100...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35077] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35079] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35081] Single-buffer: yes
display  I           wgl_disp.c:215  display_pixel_format             [   0.35083] Swap method: undefined
display  I           wgl_disp.c:216  display_pixel_format             [   0.35085] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35087] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35090] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35092] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35094] color: 32 (rgba 8888), depth: 24, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.35097] Single Buffer requirement not met.
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35099] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35102] Decoding visual no. 101...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35110] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35111] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35112] Single-buffer: yes
display  I           wgl_disp.c:215  display_pixel_format             [   0.35114] Swap method: undefined
display  I           wgl_disp.c:216  display_pixel_format             [   0.35115] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35116] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35117] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35118] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35119] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.35121] Single Buffer requirement not met.
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35122] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35123] Decoding visual no. 102...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35130] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35132] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35133] Single-buffer: yes
display  I           wgl_disp.c:215  display_pixel_format             [   0.35134] Swap method: undefined
display  I           wgl_disp.c:216  display_pixel_format             [   0.35135] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35136] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35138] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35139] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35140] color: 32 (rgba 8888), depth: 0, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.35142] Single Buffer requirement not met.
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35143] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35144] Decoding visual no. 103...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35151] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35153] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35154] Single-buffer: yes
display  I           wgl_disp.c:215  display_pixel_format             [   0.35155] Swap method: undefined
display  I           wgl_disp.c:216  display_pixel_format             [   0.35156] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35157] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35158] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35159] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35161] color: 32 (rgba 8880), depth: 0, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.35162] Single Buffer requirement not met.
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35163] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35164] Decoding visual no. 104...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35171] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35173] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35174] Single-buffer: yes
display  I           wgl_disp.c:215  display_pixel_format             [   0.35175] Swap method: undefined
display  I           wgl_disp.c:216  display_pixel_format             [   0.35176] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35177] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35178] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35180] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35181] color: 32 (rgba 8888), depth: 0, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:400  _al_score_display_settings       [   0.35182] Single Buffer requirement not met.
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35183] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35185] Decoding visual no. 105...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35192] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35193] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35194] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35195] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.35196] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35197] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35199] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35200] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35201] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35203] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35204] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35205] Decoding visual no. 106...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35212] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35213] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35215] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35216] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.35217] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35218] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35219] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35220] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35221] color: 32 (rgba 8888), depth: 24, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35223] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35224] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35225] Decoding visual no. 107...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35232] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35233] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35235] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35236] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.35237] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35238] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35239] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35240] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35241] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35243] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35244] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35245] Decoding visual no. 108...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35252] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35253] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35255] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35256] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.35257] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35258] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35259] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35260] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35261] color: 32 (rgba 8888), depth: 24, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35263] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35264] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35265] Decoding visual no. 109...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35272] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35274] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35275] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35276] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.35277] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35278] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35279] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35281] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35282] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35283] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35284] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35285] Decoding visual no. 110...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35292] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35294] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35295] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35296] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.35297] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35298] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35299] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35300] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35302] color: 32 (rgba 8888), depth: 0, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35303] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35304] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35305] Decoding visual no. 111...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35312] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35314] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35315] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35316] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.35317] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35318] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35320] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35321] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35322] color: 32 (rgba 8880), depth: 0, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35323] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35324] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35326] Decoding visual no. 112...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35332] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35334] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35335] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35336] Swap method: flip
display  I           wgl_disp.c:216  display_pixel_format             [   0.35337] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35339] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35340] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35341] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35342] color: 32 (rgba 8888), depth: 0, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35344] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35345] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35346] Decoding visual no. 113...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35353] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35354] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35355] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35356] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.35357] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35358] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35360] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35361] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35362] color: 32 (rgba 8880), depth: 24, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35363] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35365] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35366] Decoding visual no. 114...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35372] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35374] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35375] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35376] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.35377] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35378] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35380] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35381] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35382] color: 32 (rgba 8888), depth: 24, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35383] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35384] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35386] Decoding visual no. 115...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35392] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35394] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35395] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35396] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.35397] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35399] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35400] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35401] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35402] color: 32 (rgba 8880), depth: 24, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35404] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35405] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35406] Decoding visual no. 116...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35413] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35414] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35415] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35416] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.35418] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35419] Depth buffer: 24 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35420] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35421] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35422] color: 32 (rgba 8888), depth: 24, stencil: 8, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35424] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35425] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35426] Decoding visual no. 117...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35433] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35434] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35435] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35436] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.35437] Color format: r8 g8 b8 a0, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35439] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35440] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35441] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35442] color: 32 (rgba 8880), depth: 0, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35444] Score is : 1921
display  I           wgl_disp.c:741  get_available_pixel_formats_ext  [   0.35445] -- 
display  I           wgl_disp.c:742  get_available_pixel_formats_ext  [   0.35446] Decoding visual no. 118...
display  I           wgl_disp.c:306  decode_pixel_format_attrib       [   0.35453] Decoding:
display  I           wgl_disp.c:210  display_pixel_format             [   0.35454] Accelerated: yes
display  I           wgl_disp.c:211  display_pixel_format             [   0.35455] Single-buffer: no
display  I           wgl_disp.c:213  display_pixel_format             [   0.35456] Swap method: copy
display  I           wgl_disp.c:216  display_pixel_format             [   0.35457] Color format: r8 g8 b8 a8, 32 bit
display  I           wgl_disp.c:222  display_pixel_format             [   0.35459] Depth buffer: 0 bits
display  I           wgl_disp.c:223  display_pixel_format             [   0.35460] Sample buffers: no
display  I           wgl_disp.c:224  display_pixel_format             [   0.35461] Samples: 0
display  D   display_settings.c:214  debug_display_settings           [   0.35462] color: 32 (rgba 8888), depth: 0, stencil: 0, acc: 16161616, samples: 0/0
display  D   display_settings.c:529  _al_score_display_settings       [   0.35464] Score is : 1921
